temperature,Voltage,power_usage,battery_health,uptime,site_type,location_type,energy_efficiency
39.3,243.44,290.0,97.12,7,Rooftop,Rural,100.0
30.1,244.25,1006.0,93.64,8,Rooftop,Urban,96.33
37.1,242.29,1440.0,90.0,9,Rooftop,Urban,90.19
30.2,240.15,2388.0,84.33,10,Ground,Urban,79.11
36.9,242.21,688.0,95.29,11,Rooftop,Urban,96.19
35.0,239.25,1346.0,91.25,12,Ground,Urban,88.49
39.5,242.59,1426.0,87.22,13,Ground,Rural,82.61
30.6,244.2,384.0,96.06,14,Ground,Urban,100.0
30.5,242.85,470.0,95.2,15,Rooftop,Rural,98.3
34.6,241.44,3130.0,83.71,16,Rooftop,Urban,71.26
34.1,234.37,3404.0,77.33,17,Rooftop,Rural,62.73
40.3,247.38,380.0,96.35,18,Ground,Rural,100.0
40.1,242.38,352.0,96.91,19,Rooftop,Urban,98.95
28.4,243.46,242.0,97.79,20,Rooftop,Urban,100.0
40.0,242.74,240.0,98.2,21,Rooftop,Rural,100.0
37.3,240.48,270.0,97.24,22,Ground,Urban,100.0
33.5,236.74,1352.0,86.98,23,Rooftop,Rural,85.73
39.6,238.7,1978.0,84.11,24,Rooftop,Rural,72.82
31.5,241.56,1398.0,86.47,1,Ground,Urban,87.39
35.0,248.01,336.0,97.68,2,Ground,Rural,100.0
29.0,241.48,304.0,98.05,3,Ground,Rural,100.0
28.9,241.32,2020.0,85.32,4,Rooftop,Rural,86.56
29.7,241.1,508.0,96.76,5,Ground,Rural,100.0
34.5,239.61,234.0,97.87,6,Rooftop,Urban,100.0
27.5,241.29,328.0,97.62,7,Ground,Rural,100.0
31.0,240.64,246.0,97.44,8,Ground,Urban,100.0
40.1,239.45,1140.0,92.79,9,Rooftop,Urban,83.2
36.5,241.86,1560.0,90.47,10,Ground,Rural,92.87
41.4,240.65,508.0,97.16,11,Ground,Rural,96.07
32.8,240.55,1244.0,87.63,12,Rooftop,Urban,95.37
40.7,243.29,1416.0,92.8,13,Rooftop,Urban,92.56
35.7,245.32,268.0,98.42,14,Rooftop,Rural,100.0
38.5,236.45,1400.0,88.44,15,Ground,Rural,87.65
25.4,234.27,2666.0,82.13,16,Rooftop,Urban,80.74
32.7,237.51,1472.0,87.73,17,Rooftop,Urban,83.12
30.8,240.63,968.0,93.09,18,Rooftop,Rural,94.37
39.5,238.27,1354.0,88.03,19,Rooftop,Rural,83.38
30.2,240.7,410.0,96.66,20,Rooftop,Urban,100.0
39.0,244.95,584.0,96.25,21,Ground,Rural,98.67
34.8,242.94,448.0,96.1,22,Rooftop,Rural,95.78
38.0,240.21,250.0,97.83,23,Rooftop,Rural,100.0
39.1,244.78,358.0,98.06,24,Ground,Rural,100.0
45.1,240.96,356.0,98.25,1,Rooftop,Urban,97.05
27.0,245.09,270.0,98.19,2,Ground,Rural,100.0
32.9,236.95,1484.0,87.65,3,Rooftop,Urban,84.58
39.1,236.89,3454.0,80.88,4,Rooftop,Urban,62.3
29.7,239.02,374.0,96.89,5,Rooftop,Urban,100.0
39.5,238.02,302.0,96.78,6,Rooftop,Urban,98.76
33.1,238.67,294.0,97.99,7,Rooftop,Rural,100.0
31.2,243.66,786.0,92.25,8,Ground,Urban,97.34
36.0,241.03,1466.0,91.04,9,Ground,Rural,87.89
33.9,242.09,200.0,97.79,10,Ground,Urban,97.39
34.6,240.21,2394.0,76.71,11,Ground,Urban,75.95
32.6,242.28,1108.0,91.37,12,Ground,Rural,87.71
34.7,240.17,4170.0,71.11,13,Ground,Urban,56.3
30.6,241.7,222.0,98.1,14,Rooftop,Urban,100.0
46.5,240.83,280.0,97.49,15,Rooftop,Urban,94.47
34.0,241.9,142.0,98.96,16,Rooftop,Rural,100.0
39.5,242.16,440.0,96.39,17,Ground,Rural,95.13
39.7,241.61,1330.0,88.78,18,Ground,Urban,87.5
30.9,247.77,668.0,92.62,19,Rooftop,Urban,99.11
29.1,243.82,1996.0,81.68,20,Ground,Rural,81.89
35.8,240.39,204.0,98.79,21,Rooftop,Rural,100.0
40.7,240.18,1954.0,80.09,22,Ground,Urban,81.59
33.2,241.51,1288.0,91.97,23,Ground,Urban,88.81
37.6,241.13,986.0,90.56,24,Ground,Rural,91.21
41.3,241.75,248.0,97.93,1,Ground,Rural,97.85
34.1,240.02,304.0,96.83,2,Ground,Rural,100.0
37.8,239.78,1396.0,88.84,3,Rooftop,Urban,81.44
37.9,241.69,98.0,99.44,4,Rooftop,Urban,100.0
38.3,241.97,238.0,98.47,5,Rooftop,Rural,100.0
36.7,242.45,1006.0,91.81,6,Ground,Urban,93.51
26.7,242.79,264.0,97.03,7,Rooftop,Urban,100.0
38.4,243.63,1494.0,92.49,8,Rooftop,Rural,87.72
35.0,241.7,1320.0,89.42,9,Rooftop,Rural,89.73
29.5,242.62,324.0,97.89,10,Ground,Urban,100.0
23.5,238.6,1630.0,88.64,11,Ground,Rural,87.87
41.4,238.25,4022.0000000000005,67.53,12,Ground,Urban,50.99
31.3,239.69,1412.0,87.67,13,Rooftop,Rural,91.78
30.4,241.26,82.0,99.54,14,Rooftop,Urban,100.0
27.1,247.19,1364.0,88.58,15,Ground,Urban,96.91
38.9,243.36,296.0,97.69,16,Ground,Urban,100.0
32.7,242.41,258.0,98.27,17,Rooftop,Rural,100.0
40.3,237.98,318.0,97.36,18,Rooftop,Rural,100.0
34.0,238.65,4344.0,72.46,19,Ground,Rural,56.24
27.4,239.63,922.0,92.13,20,Rooftop,Urban,97.27
31.9,234.17,264.0,97.29,21,Ground,Urban,100.0
22.2,241.96,336.0,96.09,22,Rooftop,Urban,100.0
34.3,245.24,246.0,97.56,23,Rooftop,Urban,100.0
33.6,244.62,290.0,97.22,24,Ground,Urban,100.0
33.9,242.54,384.0,97.79,1,Rooftop,Urban,96.08
38.2,242.49,5262.0,55.48,2,Ground,Urban,39.37
28.4,246.45,344.0,97.93,3,Ground,Rural,100.0
23.2,240.67,758.0,92.89,4,Rooftop,Urban,100.0
24.8,236.31,2536.0,80.57,5,Rooftop,Rural,84.49
26.7,238.85,2432.0,85.53,6,Rooftop,Rural,79.82
41.5,241.41,538.0,94.04,7,Ground,Urban,96.58
32.6,245.12,312.0,98.0,8,Rooftop,Urban,100.0
33.0,241.9,418.0,95.68,9,Rooftop,Urban,100.0
31.3,239.07,1280.0,88.75,10,Rooftop,Urban,89.03
33.9,240.35,680.0,96.3,11,Ground,Urban,100.0
31.3,237.21,382.0,97.4,12,Rooftop,Urban,100.0
38.5,238.27,1252.0,90.61,13,Ground,Urban,88.73
32.5,240.92,422.0,96.69,14,Rooftop,Urban,100.0
30.6,242.77,400.0,96.88,15,Ground,Rural,100.0
25.8,242.49,300.0,97.63,16,Ground,Rural,100.0
38.7,247.72,252.0,98.65,17,Ground,Urban,100.0
30.3,248.86,512.0,95.68,18,Rooftop,Urban,98.49
43.2,241.09,310.0,97.34,19,Rooftop,Rural,95.22
39.9,236.43,1352.0,87.12,20,Rooftop,Urban,85.37
26.2,247.57,216.0,99.02,21,Rooftop,Urban,100.0
33.6,243.66,252.0,97.67,22,Rooftop,Rural,100.0
32.7,242.93,426.0,97.26,23,Rooftop,Urban,100.0
36.9,241.86,1550.0,86.91,24,Ground,Urban,83.4
38.7,241.28,248.0,98.66,1,Rooftop,Urban,100.0
36.2,241.98,1388.0,92.31,2,Ground,Urban,88.08
42.3,237.7,730.0,91.79,3,Ground,Urban,93.12
21.9,244.59,396.0,96.49,4,Ground,Rural,100.0
34.6,242.68,720.0,94.11,5,Ground,Urban,96.16
36.4,240.6,1324.0,88.18,6,Rooftop,Rural,86.92
28.0,241.18,326.0,97.69,7,Ground,Rural,100.0
30.2,243.22,152.0,99.26,8,Rooftop,Urban,100.0
37.6,246.72,400.0,96.68,9,Rooftop,Rural,100.0
39.2,243.74,316.0,97.14,10,Rooftop,Urban,96.8
38.5,241.94,304.0,97.16,11,Rooftop,Rural,95.37
34.7,240.7,298.0,97.75,12,Rooftop,Urban,99.83
35.0,241.34,398.0,97.13,13,Ground,Rural,100.0
27.6,227.72,1574.0,89.92,14,Rooftop,Urban,88.5
37.1,236.92,2886.0,84.7,15,Ground,Urban,73.05
28.4,238.59,4120.0,77.16,16,Ground,Rural,58.48
36.4,241.96,164.0,98.54,17,Rooftop,Urban,100.0
29.3,240.58,216.0,98.11,18,Rooftop,Urban,100.0
29.5,238.29,776.0,93.44,19,Rooftop,Urban,97.58
33.3,237.91,2036.0,86.2,20,Rooftop,Urban,80.34
36.0,231.88,448.0,97.51,21,Rooftop,Urban,98.14
38.9,246.41,396.0,95.83,22,Ground,Urban,100.0
38.7,237.13,328.0,97.26,23,Rooftop,Rural,100.0
31.4,244.18,312.0,97.57,24,Rooftop,Urban,100.0
32.7,238.17,356.0,96.88,1,Ground,Urban,100.0
33.9,240.41,2886.0,84.43,2,Rooftop,Urban,72.38
41.0,241.62,590.0,94.06,3,Rooftop,Urban,95.73
29.7,240.13,268.0,97.09,4,Rooftop,Urban,100.0
36.9,244.66,326.0,97.14,5,Ground,Rural,98.29
24.8,241.68,3042.0,74.39,6,Rooftop,Rural,74.1
39.9,237.85,2066.0,87.4,7,Ground,Rural,85.02
37.0,240.93,316.0,96.53,8,Rooftop,Urban,100.0
37.1,236.57,1930.0,79.56,9,Rooftop,Rural,76.72
34.5,245.82,1454.0,87.79,10,Ground,Rural,84.44
24.2,242.2,274.0,97.58,11,Ground,Rural,100.0
28.0,243.13,1336.0,92.92,12,Rooftop,Rural,97.52
34.9,242.11,552.0,95.61,13,Ground,Urban,99.0
37.8,247.03,428.0,97.55,14,Ground,Rural,100.0
32.9,241.85,402.0,95.6,15,Rooftop,Rural,100.0
37.9,241.31,972.0,91.64,16,Rooftop,Rural,92.99
31.6,240.28,218.0,98.33,17,Rooftop,Rural,100.0
28.3,236.25,1184.0,90.97,18,Rooftop,Rural,91.11
34.0,233.53,2746.0,81.1,19,Rooftop,Urban,73.57
32.7,241.42,96.0,99.27,20,Ground,Urban,100.0
30.7,247.78,474.0,95.97,21,Rooftop,Rural,100.0
34.0,237.06,500.0,96.21,22,Rooftop,Urban,100.0
38.4,236.65,2868.0,75.24,23,Ground,Urban,63.48
43.0,238.51,1368.0,92.49,24,Rooftop,Rural,83.1
36.6,241.31,310.0,98.32,1,Rooftop,Urban,100.0
34.9,243.8,310.0,97.37,2,Ground,Urban,100.0
40.6,243.78,1834.0,87.41,3,Rooftop,Rural,76.86
41.6,249.23,486.0,94.43,4,Ground,Rural,93.16
32.2,235.17,2610.0,82.12,5,Ground,Urban,79.41
34.8,246.09,774.0,93.18,6,Rooftop,Rural,100.0
37.1,235.89,708.0,92.97,7,Ground,Rural,94.44
26.5,242.15,310.0,97.91,8,Rooftop,Urban,100.0
40.1,243.88,394.0,96.7,9,Ground,Urban,100.0
34.9,240.25,1382.0,89.36,10,Rooftop,Urban,92.28
26.3,238.34,1318.0,88.42,11,Rooftop,Rural,93.95
33.7,242.64,832.0,90.81,12,Rooftop,Urban,96.65
30.8,229.07,1358.0,92.26,13,Ground,Urban,94.11
33.7,244.04,428.0,96.49,14,Ground,Rural,100.0
34.6,242.91,212.0,98.71,15,Rooftop,Urban,100.0
33.8,239.35,216.0,97.67,16,Rooftop,Rural,100.0
30.8,245.04,272.0,97.96,17,Ground,Urban,100.0
34.0,241.85,1764.0,84.61,18,Rooftop,Rural,85.34
38.1,239.05,274.0,96.03,19,Ground,Urban,100.0
35.5,240.56,2322.0,87.95,20,Rooftop,Rural,77.03
31.8,241.87,1318.0,89.46,21,Ground,Rural,97.67
41.1,239.64,1482.0,91.36,22,Ground,Rural,81.41
34.9,241.31,330.0,97.54,23,Ground,Rural,100.0
37.7,232.83,1286.0,90.87,24,Rooftop,Rural,91.42
33.4,241.51,264.0,98.23,1,Ground,Rural,100.0
34.1,241.81,252.0,98.22,2,Rooftop,Urban,100.0
40.3,242.74,424.0,96.04,3,Ground,Rural,100.0
39.2,242.26,170.0,98.54,4,Rooftop,Urban,99.87
38.4,241.5,1592.0,85.72,5,Ground,Urban,80.01
35.6,242.24,336.0,96.43,6,Ground,Urban,100.0
32.6,241.81,316.0,98.05,7,Ground,Rural,100.0
41.8,242.92,184.0,98.57,8,Rooftop,Rural,100.0
33.8,243.66,340.0,96.85,9,Ground,Rural,100.0
31.2,239.94,750.0,92.53,10,Rooftop,Urban,98.94
40.8,239.33,1206.0,87.64,11,Rooftop,Urban,88.86
42.4,247.99,2206.0,79.46,12,Rooftop,Urban,73.34
35.4,241.29,212.0,98.09,13,Ground,Urban,100.0
31.3,235.8,1066.0,89.89,14,Rooftop,Rural,93.55
42.2,240.08,1488.0,92.36,15,Ground,Rural,83.0
41.9,243.03,138.0,99.17,16,Rooftop,Urban,100.0
29.4,245.72,280.0,97.95,17,Rooftop,Rural,100.0
34.8,238.59,2426.0,79.48,18,Rooftop,Urban,70.21
34.0,240.0,336.0,97.78,19,Rooftop,Urban,100.0
38.9,240.14,218.0,97.92,20,Rooftop,Rural,100.0
32.1,240.86,82.0,99.7,21,Rooftop,Rural,100.0
37.5,245.03,416.0,95.61,22,Ground,Urban,92.68
30.2,236.52,1948.0,81.91,23,Rooftop,Rural,81.5
32.7,245.38,312.0,97.59,24,Ground,Rural,100.0
31.7,238.28,1314.0,90.81,1,Ground,Rural,92.27
36.5,241.66,352.0,97.6,2,Ground,Rural,99.73
35.1,237.22,2986.0,69.27,3,Ground,Urban,63.84
34.2,247.5,1400.0,89.44,4,Rooftop,Urban,92.71
38.7,240.69,836.0,91.54,5,Rooftop,Urban,90.38
35.3,237.17,2448.0,76.01,6,Rooftop,Urban,72.99
35.1,241.3,1060.0,89.54,7,Ground,Urban,95.53
36.8,237.1,340.0,97.43,8,Rooftop,Rural,100.0
38.6,237.34,412.0,95.46,9,Rooftop,Urban,98.69
43.0,241.25,296.0,97.18,10,Ground,Urban,100.0
30.8,234.77,1336.0,90.38,11,Rooftop,Rural,91.58
38.7,239.01,1482.0,89.92,12,Rooftop,Urban,86.27
34.2,243.28,742.0,96.1,13,Rooftop,Rural,100.0
35.0,239.92,1494.0,90.71,14,Rooftop,Urban,89.43
34.0,247.45,340.0,98.18,15,Ground,Rural,100.0
39.3,244.49,2320.0,83.62,16,Rooftop,Urban,75.67
38.5,241.17,1296.0,91.07,17,Ground,Urban,87.66
31.4,241.42,1314.0,87.23,18,Ground,Urban,91.7
40.4,244.54,428.0,95.06,19,Rooftop,Rural,98.45
36.2,246.61,570.0,95.36,20,Rooftop,Urban,98.04
36.8,238.61,1386.0,92.8,21,Ground,Rural,91.35
24.4,238.77,3830.0,75.31,22,Ground,Rural,67.43
35.4,231.34,7394.0,41.16,23,Rooftop,Urban,20.0
29.6,241.66,480.0,96.53,24,Rooftop,Urban,100.0
36.5,240.66,348.0,97.29,1,Rooftop,Rural,99.36
41.8,243.53,406.0,95.8,2,Rooftop,Urban,93.72
31.9,243.47,224.0,97.82,3,Rooftop,Urban,100.0
36.9,240.12,228.0,98.2,4,Ground,Rural,98.54
38.6,235.64,102.0,99.28,5,Ground,Rural,100.0
24.2,235.28,1316.0,91.68,6,Rooftop,Rural,96.84
24.1,241.87,280.0,97.38,7,Ground,Urban,100.0
39.9,241.87,1446.0,91.54,8,Rooftop,Urban,80.56
35.0,248.06,308.0,97.46,9,Ground,Urban,100.0
39.9,242.04,320.0,97.51,10,Ground,Urban,100.0
34.6,235.29,3612.0,80.05,11,Ground,Rural,62.61
39.0,239.34,1386.0,90.58,12,Ground,Rural,83.96
28.4,241.45,396.0,96.21,13,Ground,Rural,100.0
29.5,241.45,470.0,94.98,14,Ground,Rural,100.0
41.3,233.5,2448.0,84.53,15,Ground,Rural,75.36
37.7,241.89,3156.0,73.82,16,Rooftop,Urban,61.09
39.9,241.94,1128.0,93.08,17,Rooftop,Urban,91.08
33.8,237.82,2376.0,78.8,18,Ground,Rural,72.73
33.2,241.12,160.0,98.35,19,Ground,Urban,100.0
29.3,237.7,2644.0,83.99,20,Ground,Rural,80.57
30.7,240.45,386.0,96.57,21,Ground,Rural,100.0
35.1,237.57,1380.0,86.74,22,Rooftop,Rural,86.39
40.5,244.9,1812.0,81.65,23,Rooftop,Rural,79.3
27.2,240.9,3358.0,79.06,24,Rooftop,Urban,66.39
39.7,238.87,1390.0,90.33,1,Ground,Urban,80.57
35.2,240.59,1368.0,87.7,2,Rooftop,Urban,87.79
33.8,242.32,376.0,97.12,3,Rooftop,Urban,100.0
35.6,240.25,358.0,96.69,4,Rooftop,Urban,100.0
36.2,242.24,230.0,98.35,5,Rooftop,Rural,100.0
32.1,242.58,302.0,98.52,6,Rooftop,Rural,100.0
42.4,244.18,422.0,97.52,7,Rooftop,Urban,97.37
40.9,242.07,438.0,97.25,8,Rooftop,Urban,99.2
38.6,244.24,454.0,95.26,9,Ground,Rural,93.45
36.4,233.94,2332.0,79.56,10,Ground,Rural,73.27
35.5,240.03,246.0,98.74,11,Rooftop,Rural,100.0
32.5,243.69,310.0,98.17,12,Ground,Rural,100.0
39.2,241.12,832.0,93.43,13,Ground,Rural,98.05
30.8,240.81,2376.0,83.53,14,Rooftop,Rural,84.53
29.7,235.69,2716.0,72.35,15,Rooftop,Urban,73.28
37.4,239.15,506.0,94.51,16,Rooftop,Urban,97.47
43.5,237.68,1758.0,90.41,17,Rooftop,Urban,75.99
36.0,241.89,660.0,94.28,18,Rooftop,Urban,99.25
34.8,241.68,1358.0,91.44,19,Rooftop,Rural,88.7
37.4,248.68,482.0,96.63,20,Rooftop,Urban,100.0
35.2,241.2,2138.0,80.64,21,Rooftop,Urban,78.35
37.9,249.9,250.0,98.44,22,Rooftop,Rural,100.0
44.0,236.08,212.0,97.99,23,Rooftop,Rural,97.82
34.1,242.29,590.0,94.41,24,Ground,Urban,100.0
27.1,241.96,160.0,98.17,1,Rooftop,Rural,100.0
35.6,242.29,234.0,97.86,2,Ground,Rural,100.0
36.1,244.02,250.0,98.74,3,Rooftop,Urban,99.26
37.4,244.77,366.0,97.02,4,Ground,Rural,98.54
31.6,237.05,3296.0,76.35,5,Ground,Urban,65.72
36.4,242.08,1426.0,85.67,6,Ground,Urban,84.39
33.3,240.58,648.0,95.66,7,Ground,Rural,97.47
38.2,240.59,1702.0,82.64,8,Rooftop,Rural,80.09
36.9,238.58,2924.0,79.55,9,Ground,Rural,65.33
39.1,238.0,3186.0,68.29,10,Ground,Urban,57.31
37.2,244.08,1676.0,86.98,11,Rooftop,Rural,80.8
28.4,242.48,232.0,98.56,12,Ground,Urban,100.0
40.9,237.73,3544.0,79.13,13,Rooftop,Urban,61.25
35.9,245.24,376.0,97.13,14,Rooftop,Rural,100.0
35.1,243.23,732.0,92.94,15,Rooftop,Urban,94.17
24.0,241.12,452.0,97.29,16,Ground,Urban,100.0
29.1,244.75,1796.0,83.8,17,Ground,Rural,85.57
34.6,240.86,610.0,95.39,18,Ground,Rural,100.0
38.6,240.69,1040.0,89.36,19,Rooftop,Rural,87.33
39.8,240.31,2512.0,87.38,20,Ground,Rural,76.39
37.1,243.29,362.0,97.18,21,Ground,Rural,100.0
28.3,239.16,290.0,97.84,22,Ground,Rural,100.0
33.1,240.58,150.0,98.83,23,Ground,Urban,100.0
37.4,243.21,426.0,95.5,24,Ground,Rural,100.0
39.5,240.59,298.0,97.22,1,Rooftop,Urban,97.0
39.7,238.46,216.0,98.53,2,Ground,Rural,100.0
38.5,241.78,1746.0,88.37,3,Rooftop,Rural,82.28
32.7,241.24,164.0,99.02,4,Rooftop,Rural,100.0
27.0,238.38,1264.0,93.45,5,Ground,Rural,97.67
34.0,237.77,278.0,97.28,6,Ground,Rural,100.0
24.4,241.94,306.0,98.21,7,Rooftop,Urban,100.0
33.6,239.76,1828.0,86.6,8,Rooftop,Urban,77.49
28.7,241.11,1568.0,90.77,9,Ground,Rural,94.72
45.9,236.17,4670.0,56.0,10,Ground,Rural,31.34
42.5,236.91,1206.0,89.16,11,Rooftop,Urban,88.18
43.3,237.18,1204.0,89.28,12,Rooftop,Urban,80.35
28.5,242.7,234.0,97.54,13,Ground,Rural,100.0
33.9,242.75,962.0,93.17,14,Ground,Urban,96.18
38.0,240.25,350.0,98.09,15,Rooftop,Rural,100.0
33.2,240.73,1564.0,86.89,16,Rooftop,Urban,88.62
25.8,239.36,1816.0,84.56,17,Ground,Urban,93.1
33.0,237.95,3336.0,81.44,18,Rooftop,Urban,70.85
34.8,242.06,1824.0,86.6,19,Rooftop,Rural,83.62
48.6,242.07,688.0,94.74,20,Rooftop,Rural,91.42
30.7,239.13,492.0,95.84,21,Rooftop,Rural,96.12
37.7,244.17,1386.0,89.43,22,Ground,Urban,82.61
37.8,241.82,416.0,97.68,23,Rooftop,Rural,100.0
27.0,242.43,770.0,94.08,24,Ground,Urban,100.0
36.9,239.03,2216.0,85.09,1,Rooftop,Rural,75.91
28.5,243.77,228.0,98.54,2,Ground,Rural,100.0
32.5,242.17,464.0,97.1,3,Rooftop,Urban,100.0
37.2,241.91,1630.0,84.3,4,Ground,Rural,78.44
33.9,245.9,1672.0,87.31,5,Rooftop,Urban,88.53
29.0,240.71,1382.0,88.47,6,Rooftop,Rural,93.78
32.1,246.06,162.0,98.87,7,Rooftop,Rural,100.0
31.3,238.95,990.0,91.54,8,Ground,Urban,94.47
44.2,236.33,396.0,97.55,9,Ground,Urban,95.48
38.6,244.8,2480.0,85.94,10,Ground,Urban,72.63
32.5,242.26,314.0,97.24,11,Ground,Rural,100.0
41.1,235.83,2518.0,76.86,12,Ground,Rural,70.25
28.9,235.66,4180.0,66.97,13,Rooftop,Urban,53.37
34.3,239.18,1670.0,83.28,14,Ground,Rural,87.18
35.4,239.06,414.0,97.68,15,Rooftop,Urban,98.29
40.0,242.95,336.0,95.6,16,Rooftop,Urban,100.0
32.6,244.47,192.0,97.85,17,Ground,Rural,100.0
40.5,236.4,2290.0,77.32,18,Ground,Urban,69.63
42.5,245.14,1466.0,89.27,19,Rooftop,Urban,82.75
50.5,240.76,298.0,97.98,20,Ground,Urban,96.16
41.7,239.22,3700.0,71.47,21,Ground,Urban,56.07
33.5,241.53,242.0,98.11,22,Ground,Urban,99.52
41.8,242.29,222.0,98.45,23,Ground,Rural,99.46
21.4,237.44,3044.0,68.05,24,Ground,Urban,70.5
31.7,243.25,326.0,98.22,1,Ground,Rural,100.0
34.8,241.57,170.0,98.16,2,Ground,Rural,100.0
33.1,242.44,2524.0,76.79,3,Ground,Urban,76.43
33.4,245.49,2780.0,71.96,4,Ground,Rural,67.15
36.6,243.94,236.0,97.46,5,Ground,Rural,100.0
28.2,239.22,1294.0,90.11,6,Rooftop,Urban,96.41
23.8,234.19,1274.0,90.62,7,Rooftop,Rural,98.95
41.2,242.35,1370.0,86.65,8,Rooftop,Urban,85.73
32.5,236.12,3898.0,65.55,9,Ground,Rural,62.73
40.0,243.63,1460.0,85.96,10,Rooftop,Urban,81.96
32.6,243.24,1586.0,85.19,11,Rooftop,Urban,86.61
37.2,240.85,228.0,98.04,12,Rooftop,Rural,99.68
44.0,233.48,1154.0,90.24,13,Ground,Rural,82.4
36.0,245.22,510.0,95.64,14,Rooftop,Urban,100.0
40.8,241.57,160.0,98.59,15,Ground,Rural,100.0
42.2,244.24,1234.0,91.06,16,Ground,Urban,80.62
41.5,242.04,244.0,97.84,17,Rooftop,Urban,96.81
34.1,242.21,2406.0,79.48,18,Ground,Urban,75.43
37.9,239.59,4266.0,77.03,19,Ground,Rural,56.12
42.6,241.03,450.0,97.17,20,Rooftop,Urban,96.54
31.5,241.17,384.0,97.78,21,Ground,Urban,100.0
36.5,247.57,324.0,97.5,22,Ground,Urban,100.0
38.3,241.03,4436.0,73.24,23,Rooftop,Urban,50.1
29.8,240.59,1468.0,86.87,24,Rooftop,Urban,90.8
32.4,239.68,1664.0,85.78,1,Rooftop,Rural,83.9
33.7,245.94,254.0,98.64,2,Ground,Urban,100.0
27.9,241.13,232.0,98.67,3,Rooftop,Urban,100.0
36.6,243.68,1406.0,89.35,4,Ground,Rural,90.59
45.0,242.03,300.0,97.59,5,Rooftop,Rural,97.23
39.6,243.68,332.0,96.8,6,Rooftop,Urban,98.79
30.8,237.05,1484.0,85.4,7,Rooftop,Rural,88.28
45.5,237.82,2182.0,85.39,8,Rooftop,Rural,79.88
35.5,238.95,842.0,95.12,9,Rooftop,Urban,98.15
31.7,241.06,1602.0,84.7,10,Ground,Rural,85.51
33.6,235.77,3598.0,78.28,11,Rooftop,Rural,64.69
36.0,239.72,352.0,96.02,12,Rooftop,Rural,95.24
42.0,241.04,250.0,98.06,13,Ground,Rural,97.83
36.0,246.62,1026.0,91.38,14,Rooftop,Urban,88.89
39.5,238.58,670.0,94.81,15,Ground,Rural,95.32
31.5,241.17,1294.0,89.12,16,Ground,Urban,89.33
44.4,242.96,1396.0,88.42,17,Rooftop,Rural,84.29
38.1,234.85,2220.0,87.52,18,Rooftop,Urban,76.67
37.4,238.57,226.0,98.11,19,Rooftop,Rural,100.0
33.7,240.08,624.0,93.91,20,Ground,Urban,99.01
30.3,242.47,1390.0,86.11,21,Rooftop,Urban,89.95
28.6,235.65,1812.0,89.43,22,Ground,Rural,87.58
38.2,244.64,644.0,94.98,23,Ground,Urban,100.0
42.4,241.1,2282.0,80.76,24,Rooftop,Rural,73.86
35.6,239.85,1710.0,88.6,1,Rooftop,Rural,82.7
38.0,241.58,270.0,97.19,2,Ground,Rural,100.0
23.5,244.53,362.0,97.75,3,Ground,Urban,100.0
31.7,243.25,1432.0,92.43,4,Ground,Rural,94.94
34.2,240.65,1560.0,88.38,5,Ground,Rural,87.13
37.1,236.49,3282.0,66.01,6,Rooftop,Rural,62.93
37.6,241.98,372.0,97.41,7,Ground,Rural,100.0
38.5,240.78,334.0,97.99,8,Rooftop,Urban,100.0
34.9,243.14,2294.0,86.74,9,Rooftop,Rural,75.8
25.4,242.13,950.0,91.36,10,Ground,Urban,98.14
30.5,240.09,3970.0,64.44,11,Rooftop,Urban,55.25
43.9,231.94,3970.0,72.4,12,Ground,Urban,49.97
36.8,235.31,486.0,97.09,13,Rooftop,Urban,98.66
30.2,241.48,212.0,98.14,14,Rooftop,Urban,100.0
26.8,241.96,178.0,98.45,15,Rooftop,Rural,100.0
45.9,239.02,1486.0,86.55,16,Ground,Urban,79.19
27.5,243.99,1326.0,91.98,17,Rooftop,Urban,94.33
36.5,245.95,858.0,92.23,18,Ground,Urban,94.9
29.6,243.87,906.0,92.95,19,Ground,Rural,98.78
38.0,240.89,292.0,97.6,20,Ground,Urban,100.0
34.2,239.38,1432.0,90.19,21,Rooftop,Urban,86.31
33.7,244.96,288.0,98.42,22,Ground,Urban,100.0
34.6,243.43,378.0,95.63,23,Ground,Rural,100.0
43.1,246.24,1634.0,87.71,24,Ground,Urban,86.76
31.3,240.63,236.0,97.54,1,Rooftop,Urban,100.0
31.0,240.31,2082.0,88.81,2,Ground,Rural,85.44
33.1,242.21,394.0,95.55,3,Ground,Rural,100.0
34.5,244.59,424.0,96.71,4,Ground,Rural,100.0
36.5,243.14,422.0,96.19,5,Rooftop,Urban,100.0
35.6,241.26,1864.0,82.5,6,Ground,Urban,76.56
29.8,241.74,254.0,98.22,7,Rooftop,Urban,100.0
31.5,242.4,254.0,98.07,8,Ground,Urban,100.0
37.9,243.01,1426.0,91.76,9,Rooftop,Urban,90.09
31.1,246.15,222.0,98.22,10,Ground,Rural,100.0
31.8,245.23,324.0,96.76,11,Ground,Urban,100.0
33.6,245.5,358.0,96.04,12,Ground,Urban,99.14
36.6,238.28,174.0,98.66,13,Rooftop,Rural,100.0
32.7,240.9,314.0,97.54,14,Ground,Rural,100.0
40.1,244.89,1470.0,89.28,15,Ground,Urban,81.85
35.5,241.4,386.0,97.29,16,Rooftop,Rural,100.0
27.5,232.13,5064.0,55.48,17,Rooftop,Urban,45.41
